nro	anio	mes	dia	Azul	BahiaBlanca	'Bella Vista'	'Buenos Aires'	'Caseros'	'Ceres'	'Concordia'	'Cordoba'	'Corrientes'	'Formosa'	'Gral Pico'	'Gualeguaychu'	'Junin'	'La Plata'	'Laboulaye'	'Marcos Juarez'	'Mar del Plata'	'Parana'	'Paso de los Libres'	'Pehuajo'	'Pergamino'	'Posadas'	'Reconquista'	'Rio Cuarto'	'Rosario'	'San Luis'	'Sauce Viejo'	'Santa Rosa'	'Tandil'	'Tres Arroyos'
7001	1989	3	2	6.3	-999	2.5	6.1	0	0	0	0	20.5	25	0.8	0	6.4	8.7	0	0	58	0	0	-999	36	24.6	0	0	0	0	0	2.2	6.1	8.9
7002	1989	3	3	20	15.3	0	62.1	0	0	0	0.1	0	0	24.5	33.7	46.7	43	49	27	0	28.8	0	28	4.2	0	0	18	59	23	35	15.2	10.1	4.2
7003	1989	3	4	0	0	32.5	4.9	44.2	0.8	45.8	0	6	0	0	9.3	0	0	0	0.5	0	15.9	45	0	68.5	0	55	5	7.5	0	8.7	0	0	0
7004	1989	3	5	0	0	0.5	0	0.9	0	0	0	2.5	3	5	0	0	0	0	0	0	0	6	0	0.1	0	-999	0	0	0	0	4.5	0	0
7005	1989	3	6	18	0	0	0	0	0	0	13	2.3	22	5	0	0	0	0	0	0	0	0	46	0	0.3	0	5.8	0	35.5	0	30.6	4.8	0.8
7006	1989	3	7	0.7	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.4	0	0	0	0	0	0
7007	1989	3	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7008	1989	3	9	0	0	0	0	0	5.4	0	21	0	0	0	0	0	0	0	15	0	0	0	0	0	0	-999	19.5	0	34.2	0.2	0.3	0	0
7009	1989	3	10	0	0.9	27.5	19	2.6	28.1	-999	0	51.5	36	0.2	5	7.3	18.1	0.2	13.1	1	21.6	0.4	2.1	0	8.1	27.2	2.8	23.5	0	13	0	2.7	1.2
7010	1989	3	11	0	0	0	-999	3.6	0	0	0	0	0.1	0	0.4	0	0	0	0	2.7	0	0	0	3.5	1	0.5	0	0	0	0	0	0	0
7011	1989	3	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-999	0	0	0	0	0	0	0	0
7012	1989	3	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7013	1989	3	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7014	1989	3	15	16	7.7	0	13.3	0	4	0	17	0	0	10	0	20.1	18	27.3	25.9	10	11.7	0	20	0	0	0	8	23.7	5	12	23	14.4	11.6
7015	1989	3	16	0	0	0	0.2	0	13.1	1	0.6	0.2	0	0	1	0	0.9	0	0	7.5	4.6	1	0	22.5	0	0.4	0	0	0	4.6	0	0	0
7016	1989	3	17	0	0	0	0	0	0	0	0	-999	15.1	0	0	0	0	0	0	0	0	0	0	0	0.3	0	0	0	0	0	0	0	0
7017	1989	3	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0
7018	1989	3	19	0	0	0	0	3.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7019	1989	3	20	0	0	0	0.2	19.2	0	6.6	0	0	0	0	-999	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7020	1989	3	21	0	0	0	0.7	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7021	1989	3	22	0	0	0	0	0	0	0	0	0	0	12	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7022	1989	3	23	0	0	0	49.6	0	10	0	3	0	0	114.1	0.4	43.8	11	14	14.9	0	12	0	33	0	0	0	103	12	35.7	17	14.8	0	0
7023	1989	3	24	0	5.7	0.6	5.6	4.1	14.5	5.5	2	0.6	0	0	0.4	0	5.5	1.5	-999	0	10	0.5	0	20.5	0	24.2	0.5	0	0	10.7	6.6	0	0
7024	1989	3	25	0	0	21	0.2	3.7	7.4	8.9	10.5	14.9	16	0	1	1	0	8.2	2	0	6.6	9	0	1	15.3	8.3	3.3	1.8	0	9	0	0	0
7025	1989	3	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.5	-999	0	0	0	0	0	0	0	0
7026	1989	3	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7027	1989	3	28	0	5.3	33	-999	0.5	0	0	0	0.6	0	30	0	0	0	0	0	0	0	0	0	0	0	-999	0	0	8.4	0	3.9	0	0
7028	1989	3	29	14	-999	82.5	-999	11.7	0	0.3	0	84	59	11	-999	4.6	0	21.9	1.2	13.6	0.7	56.5	24	0	49	27.4	8.6	0	6	0	0.7	9.8	1.5
7029	1989	3	30	4	0	0	0.5	0	0	0	0	3	13	2	0	17.6	-999	15.5	2.4	0	0	0	0.2	0.3	-999	0	2.2	0	1	0	1.7	0	0
7030	1989	3	31	0	0	7.5	3.5	3.2	8.2	0.1	4	18.4	25.6	0.8	0	3.6	3	0.9	1	0	0	9.1	0	0.2	5	13.4	3.1	0.6	0	0	0.6	1.6	0
7031	1989	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.5	0.1	0	0	0	0	0	0	0	0
7032	1989	4	2	0	5	0	0	0	0	0	0	0.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.2
7033	1989	4	3	0	0	0.3	0	0	0	0	0	22.6	8.6	0	0	0	0	0	0	0	0	0	0	0	10.1	0	0	0	0	0	0	0	0
7034	1989	4	4	0	0	12	0	33.2	1.5	1	0	2	28.2	0	0	0	0	0	0	0.5	0	19	0	0	124.5	2.3	0	0	0	0	0	0	0
7035	1989	4	5	0	0	12.9	0	0	37.2	2.9	0	16.8	7	0	0	0	0	0	0	0	0	0	0	0	32.9	2.9	0	0	0	0	0	0	0
7036	1989	4	6	0	-999	11.6	0	28	18.6	5.6	0.5	103.2	0	0	0	0	0	0	-999	0	0.3	44.5	0	0	1.4	41.2	0	0.3	0	1.4	0	0	0
7037	1989	4	7	0	9.2	6.3	0	0.5	0.7	0	0	0.2	0	0	0	0	0	0	-999	6.5	0	23.2	0	0	1.5	7.9	0	0	0	0	0	0	0
7038	1989	4	8	0	0	0	142	0.3	0.1	0	0.8	0	0	41.7	12	75	61	8.9	49.2	0	0	0	8.8	0	0	0	1	55	7	0	0	0	0
7039	1989	4	9	0	0	43	29.6	72.1	27	27.6	2.9	47	41	0	43.8	1	30	0	5.6	0	50.1	76	0	52	10.5	46.4	0	28.3	0	35.6	0	0	0
7040	1989	4	10	0	0	0	0	0	0	0	0	0.3	0	0	0	0	0	0	0	0	0	0	0	5.6	0.3	0	0	0	0	0	0	0	0
7041	1989	4	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7042	1989	4	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7043	1989	4	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7044	1989	4	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7045	1989	4	15	0	0	2	0	3.8	83	100.5	0	0	0	0	19.6	0	0.6	0	0	0	38.2	0.5	0	0	0	15.7	0	11.8	0	29	0	0	0
7046	1989	4	16	0	0	51.8	25.7	22	0.1	42.3	6	37	29	0	-999	0	8	0	-999	0	0	12	0	0.1	36	30.6	0	5	0	0	0	0	0
7047	1989	4	17	0	0	0	0	0	0	0	0	-999	0	0	0	0	0	0	0	1.5	0	0	0	0	0.1	0	0	0	0	0	1	0	0
7048	1989	4	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7049	1989	4	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7050	1989	4	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7051	1989	4	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7052	1989	4	22	0	-999	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7053	1989	4	23	0	0	0	0	0	0	0	0	0	0.4	0	0	0	0	0	0	0	0	0	0	0	0	0	8.4	0	1	0	0	0	0
7054	1989	4	24	0	0	0	0	0	20.4	0	20	0.8	10	0	0	2	0	39.8	10.7	0	-999	0	0	0	0	-999	20.3	0	55.5	1	0	0	0
7055	1989	4	25	0	0	0	4.1	0	0	10.3	0	0	4	0	0.3	1	0.8	0	0	0	0	0	0	0.3	0	0	0	0	0	0.5	0	0	0
7056	1989	4	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.2	0	0	0	0	0	0	0	0	0
7057	1989	4	27	0	4.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-999	0	0	0.4	0	0	0	0.4
7058	1989	4	28	0	0	73	-999	28.8	24.5	12.9	0	33.7	16.8	0	0.8	0	0	0	0	4	0	43.7	0	0	48.3	74.6	0	0	0	0	0	0	0.3
7059	1989	4	29	0	0	0	0	0	0	0	0	0.1	0.4	0	-999	0	-999	0	0	0	0	0	0	0	0.3	0	0	0	0	0	0	0	0
7060	1989	4	30	0	0	0	0	0	0	0	0	0	4.6	0	0.1	0	0	0	0	0	0	0	0	0	0.4	0	0	0	0	0	0	0	0.2
7061	1989	5	1	0	0	0.5	0	0	0	0	0	0	3.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7062	1989	5	2	0	0	0	0	0	0	0	0	-999	0.6	0	0	0	0	0	0.2	0	0	0	0	0	3	0	0	0	0	0	0	0	0
7063	1989	5	3	0	0	0	0	0	0	0	15	0	1.8	3.8	0	0	0	6.4	2.5	0	0	0	0	0	17.6	0	5	2.4	1.3	0	2.2	0	1.2
7064	1989	5	4	0	0	0	0	0	7.1	1.8	5.9	0	0	0	0.8	0	0	2.3	15.8	0.6	6.7	0	0	0	0	1.2	7.8	10	3	7.2	0	0	0
7065	1989	5	5	0	0	1.6	0	8.5	0	8.2	0	-999	0.5	0	5.4	0	0	0	0	0	1	1.8	0	0.5	0	4.3	0	0	0	-999	0	0	0
7066	1989	5	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7067	1989	5	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7068	1989	5	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7069	1989	5	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7070	1989	5	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7071	1989	5	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7072	1989	5	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7073	1989	5	13	0.5	18.4	0	0	0	0	0	0	0	0	0.9	0	0	0	0	7.6	0	0	0	13	0	0	0	0	0	47	0	44.4	0	38.7
7074	1989	5	14	53	39	0	5.4	0.7	18	19.2	0	0	0	16.5	18.2	73.6	-999	12.6	15.1	1.1	28.2	0	40.8	0	0	4.8	11.3	28	3	33	23	43.2	70
7075	1989	5	15	0	0	0.3	0.1	6.5	0	7	0	1.8	14.4	0	0	0	-999	0	0	0	0	3	0	64.7	0	-999	0	0	0	0	0	0	0
7076	1989	5	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7077	1989	5	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7078	1989	5	18	0.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	4.7	0
7079	1989	5	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7080	1989	5	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7081	1989	5	21	0.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7082	1989	5	22	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.1	0	0	0	0	0	0	-999	0	0.2	0	0	2	0
7083	1989	5	23	0	0	0	0	0	0	3.2	0	16.4	3	0	0	0	-999	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0
7084	1989	5	24	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0.8	0	0	0	0	2.5	0	0	0	0	0	0	0	0
7085	1989	5	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7086	1989	5	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7087	1989	5	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7088	1989	5	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7089	1989	5	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7090	1989	5	30	9	0	0	0	0	0	0	0	0	0	4	0	0	0	0	1.8	23.2	0	0	1.8	0	0	0	0	0	0	0	4.7	10	0
7091	1989	5	31	0	0	0	0	0	0	0	40	0	0	8	0	19.4	0	42.4	2.7	0	0	0	2	0	0	0	3.4	0	0	0	3	0	0
7092	1989	6	1	35	10	5.4	5.3	20	45.4	4	13.9	6	7	25	5	22.9	6.8	49.2	31.6	12	8.3	21.3	32.5	0.1	1.6	13.1	3.8	11.7	0.3	12	6.4	20	6.5
7093	1989	6	2	0	0.5	0	3.5	0	0	0	0	0	6.5	0	0	0	7.2	0	0	0.3	0	0	0	7	14	0	0	0	0	0	0	0.6	0
7094	1989	6	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3	0	0	0	0	0	0	0	0	0	0	0	0	0
7095	1989	6	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7096	1989	6	5	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	20.3	0	0	0	0	0	0	0	0
7097	1989	6	6	0	0	0.1	0	0	0	0.7	0	11.3	1.6	0	0	0	0	0	0	0	0	0	0	0	100.4	-999	0	0	0	0	0	0	0
7098	1989	6	7	17.7	-999	0	0	0	0	0	0	0	0	1.5	0	0	0	0	0	6.3	0	0	0	0	0	0	0	0	0	0	0	26	4
7099	1989	6	8	0	-999	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1.5	0	0	0.4	0	0	0	0.5	0	0	0	0.5	0	0.3
7100	1989	6	9	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0.3	1	0	0	0	0	0	0	2	0	3	0	0	0	1
7101	1989	6	10	0	0	0	0	0	0	0	0	0	0	0.7	0	0	0	0	0	0	0	0	0.4	0	0	0	0	0	0	0	0.5	0	0
7102	1989	6	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7103	1989	6	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7104	1989	6	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7105	1989	6	14	0	0	5	0	0	0	0	0	7.6	16.5	0	0	0	0	0	0	0	0	0	0	0	0.2	3.6	0	0	0	0	0	0	0
7106	1989	6	15	0	0	1.5	0	0	0	0	0	0.6	0.7	0	0	0	0	0	0	0	0	0	0	0	1.8	-999	0	0	0	0	0	0	0
7107	1989	6	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7108	1989	6	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7109	1989	6	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7110	1989	6	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7111	1989	6	20	2	0	2.5	0	1.1	0	0.1	0.8	28.2	3	12.4	0	0	0	2.2	0.5	0	0	6	45	0	3.2	24.3	0	1.5	0	2.7	0.9	0	0
7112	1989	6	21	39.8	-999	31.3	59.8	17.2	0	19	0	11.3	5	0	68	26.3	20.7	0	0	6.5	24.2	16.1	5	10	38.1	5	0	6.8	0	12.7	1.7	40.4	14.2
7113	1989	6	22	0	0	3	0	0	-999	0	0	0	0	0	0	0	-999	0	0	0	0	0	0	29	0	13.8	0	0	0	0	0	0	0
7114	1989	6	23	0	0	15.5	0	0	9	0	0	21.6	0	0	0	0	0	0	0	0	0	1	0	0	60.7	13.3	0	0	0	0	0	0	0
7115	1989	6	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7116	1989	6	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7117	1989	6	26	0	-999	0	-999	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2	0	0	0	0	0	0	0.6	0	0.2	0	0	0
7118	1989	6	27	0	0	5.5	1.8	3.4	3	0.1	1.2	0.8	3	0	1	0	-999	0	0	0	0	2.9	0	4.4	14.5	11	0	0.2	0	0	0	0	0
7119	1989	6	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7120	1989	6	29	0	-999	0	0	0	0	0	0	0	0.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7121	1989	6	30	0	3	0	0	0	0	0	0	0.4	30	0	0	0	-999	0	0	0	0	4	0	0	38	0	0	0	0	0	0	0	0
7122	1989	7	1	3	0	0.1	0	0	0	0	0	7.9	0.4	0	0	0.2	0	0	0	0	0	4.8	0.3	0	28.4	0	0	0	0	0	0	0	0.4
7123	1989	7	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7	0	0	0	0	0.4	0	0	0	0	0	0	0	0
7124	1989	7	3	0	0.7	2	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	3	0	0	0.9	0	0	0	0	0	0	0	4.5
7125	1989	7	4	0	0	0.6	0	0	0	0	0	8.5	16	0	0	0	0	0	0	4.3	0	4	0	0	11	0	0	0	0	0	0	1.2	8.6
7126	1989	7	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3	0
7127	1989	7	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7128	1989	7	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7129	1989	7	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7130	1989	7	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7131	1989	7	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7132	1989	7	11	0	0	27	0	1.9	0	0.1	0	17.1	25	0	0	0	0	0	0	0	0	3.2	0	0	3.3	14.3	0	0	0	0	0	0	0
7133	1989	7	12	0	0	0	0	0.3	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0	0	0	0	0	0	0	0
7134	1989	7	13	0	-999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7135	1989	7	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7136	1989	7	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7137	1989	7	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7138	1989	7	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7139	1989	7	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7140	1989	7	19	5.5	44	0	4.1	0.8	0	0	0	0	0	23.2	2	6.2	4.5	14.1	0.3	7.8	3	0	14	0	0	0	2	2	0	1	49.6	8	5.8
7141	1989	7	20	0	15	0	0.7	0	0	0	0	0	0	0	-999	0	0.5	0	0	4.2	0	0	0	4.5	0	0	0	0	0	0	0	0.3	4
7142	1989	7	21	0	-999	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7143	1989	7	22	6	13.7	0	14.1	0.4	0	0.3	0	0	0	2	-999	7.2	12	0	0	0	0	0	4.5	0	0.1	2.6	0	28.5	0	0	5.7	4.4	11.7
7144	1989	7	23	7	4	7.5	14	4	0	52.5	0	21.2	0	0.6	22.3	0.4	20.7	0.1	0	14.7	0	3.3	-999	10.1	-999	0	0	0	0	0	5.3	10.8	9.1
7145	1989	7	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.6	0	0	0	0	0	0	0	0	0	0	0	0.1	0.8
7146	1989	7	25	0	-999	11.9	0	5.7	0.1	2	0	18.8	1	0	0	0	0	0	0	0	0	4.1	0	0	23	8.5	0	0	0	0	0	0	0
7147	1989	7	26	0	0.2	0	0	0	0	0	0	0	0	10.8	0	4.3	0	11.8	0	0	0	0	10	0	0	0	0	0	0	0	2.1	0	0
7148	1989	7	27	20.4	1.5	0	6.1	0	0	0	0	0	0	0	1	13	7.2	0	0.8	16.5	0	0	6	0	0	0	0	1	0	0	0	12.7	17.3
7149	1989	7	28	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	3.2	0	0	-999	12.5	0	0	0	0	0	0	0	1.2	3
7150	1989	7	29	0	0	0	3.8	0	0	0	0	0	0	0	-999	0	7	0.3	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0.5	0
7151	1989	7	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.5	0	0	0	0	0	0	0	0	0	0	0	0	0
7152	1989	7	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7153	1989	8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7154	1989	8	2	0.8	0	0	3	0	0	0	0	0	0	0.9	0	0	0	0.2	0	0	0	0	0.8	0	0	0	0	0	1	0	3.7	0	0
7155	1989	8	3	7.9	18	1.6	18.2	9.5	0	8	0	35	0.7	0	15.8	6.6	37.5	0	-999	14.5	2.2	26	5.2	1.5	26.5	-999	0	0.4	0	0.6	8	7	18.4
7156	1989	8	4	0	0	0	0	0	0	0	0	-999	0	0	0	0	0	0	0	0	0	0	0	3	6.7	0	0	0	0	0	0	0	0
7157	1989	8	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7158	1989	8	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7159	1989	8	7	0	0	36	0	0	0.7	0	0	37.5	33	0	0	0	0	0	1	0	0	0.3	0	0	2.8	11.7	0	0	0	0	0	0	0
7160	1989	8	8	2.7	-999	9.2	1	24.5	15.7	23.3	0	8.8	16	0	0	1.9	-999	0.4	0	0.2	0	15.3	0.2	0	28	22.1	0	0	0	0	0	0.9	1.2
7161	1989	8	9	0.7	0	0	5.7	2.8	-999	4.8	0	-999	0	0	0.3	0.9	4	0	0.5	0.9	0	2.5	2.4	0.8	2.2	-999	0	0.8	0	0	0	3.2	2
7162	1989	8	10	0	0	0	0	0	0.1	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7163	1989	8	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7164	1989	8	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7165	1989	8	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7166	1989	8	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7167	1989	8	15	0	3.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.3	0	0
7168	1989	8	16	0	5.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5	0	0	0	0	0	0	0	0	0	0	0	0	0
7169	1989	8	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7170	1989	8	18	0.6	-999	0	41.1	4	0.7	3.5	0	0	0	0	23.3	2	33	0	2.1	0.4	23	6	-999	0	0	2	0	46.5	0	19	7.5	0.1	0
7171	1989	8	19	1.5	0	0	13.1	27.1	0	6	0	0	70	1	11.4	1	15	0	0	0	6.2	37.3	4	23	31.1	3.8	0	1.8	0	-999	0	0.6	0
7172	1989	8	20	15	4	1.3	96.8	30.4	7.4	4.2	0	0.8	0	11.9	32.4	16	49.3	3.9	14	5.2	24.6	3	14	2.6	3.8	1.3	-999	20.8	0.3	17	19	6.5	1.4
7173	1989	8	21	29.5	48.5	28.5	34.5	15.2	0	51.2	0	9.6	1.4	12.4	13	6.2	23	2.2	0.4	36.5	5	31.1	26.1	27	40	4.2	0.3	0.2	3.9	0	18.4	34.6	49.9
7174	1989	8	22	0.1	2	0	2.8	0	0	0	0	0	0	1.5	-999	0	7	0.4	0	2.8	0	0	0	3.7	0	0	0	0	0	0	0.2	0	5
